slant_mean,slant_std,slant_entropy,space_mean,space_std,space_entropy,conc_mean,conc_std,conc_entropy,Label
57.56626506,11.19723801,2.898610254,68.171875,15.80205158,4.460229102,12.98282333,4.383639123,3.594577944,1
52.92307692,11.39137014,2.14953795,73.67857143,22.96589641,4.828303048,16.63769979,5.160737753,3.575447283,1
56.51428571,15.66866104,2.72565275,70.85185185,15.69313061,4.425369215,14.95867074,5.783298723,3.782247333,1
105.75,8.353891309,2.587546516,30.76271186,10.30770484,3.831097989,14.81075472,6.436732311,3.842711162,1
94.90909091,7.003737688,2.227073418,66.75862069,16.56992534,4.403027443,12.63160784,4.878479335,3.888407987,1
71.79310345,2.702225269,1.036269566,71.09259259,12.75011767,4.169161752,16.21617458,4.876747537,3.975320297,1
68.16339869,16.86914557,3.290117859,52.34146341,24.30625376,4.953729661,10.44736593,4.041619669,3.839160724,1
71.83076923,3.462187973,1.434796207,69.375,12.77265145,4.292837797,17.0629062,4.442268057,3.756536581,1
85.68918919,7.063277081,2.351713582,63.11267606,26.43437225,4.621855518,9.627026646,2.893211971,3.050817031,0
84.83908046,9.31920963,2.785183641,52.35820896,16.00065436,4.535199897,13.09565088,4.69499613,3.95473541,1
85.38613861,6.616765829,2.308038789,49.64285714,15.47858956,4.574814466,14.21380686,6.213230069,4.229749702,1
86.77922078,9.681450166,2.644890863,51.39285714,13.92156417,4.161925728,12.25744442,4.36125079,3.739343678,0
63.01428571,3.922436769,1.612672588,72.68656716,23.75949705,4.790713561,19.6938463,4.844128805,3.525147735,0
89.43939394,1.759207706,0.310777067,28.50847458,9.680266283,3.650388107,10.4126528,3.169978406,3.249542593,0
89.75,5.910795209,2.223913366,64.48979592,12.81122347,4.140344531,8.914822925,3.376947079,3.419881357,1
89.75471698,0.670276214,0.281352487,56.16949153,17.60985139,4.520166159,13.80534931,4.815722188,3.491574337,0
85.24,7.961306425,2.394698748,48.34482759,15.65088047,4.372276756,12.56945151,6.059221017,4.138241958,1
76.27777778,7.837272453,2.082780496,48.67346939,10.62801027,3.853015893,13.00331508,4.69521576,3.896149647,1
86.4084507,5.725105239,2.048291994,70,21.90275711,4.556692079,8.951550335,3.740643895,3.353253819,1
71.87341772,5.436322027,2.116384554,72.671875,14.51944245,4.209322517,17.51359055,5.537842038,3.986772878,0
45.135,0.454725192,0.12381601,32.34375,20.35534744,4.50043271,11.62752372,5.061821331,4.136873138,1
78.94690265,9.079628767,2.781658032,79.296875,21.26005621,4.502367634,11.75029447,6.188561537,4.135625556,0
45.28125,0.892131401,0.148832331,36.61290323,20.189709,4.346086596,11.63863801,5.011247272,3.824288512,1
75.21621622,8.124487959,2.622181795,77.46774194,20.41087451,4.579383265,11.94562331,5.051054835,3.771539659,1
86.69117647,5.654923292,2.010929261,77.72340426,11.92119894,4.045255515,9.875497803,3.713115172,3.498931377,1
90.76712329,2.148720855,0.392539603,48.8,12.74467209,4.11123752,13.80589511,6.069871992,3.727232547,0
88.04109589,5.008043821,1.879106207,53.8630137,23.54611626,4.799769256,10.41674848,3.886523192,3.423429049,1
88.30188679,3.038028815,0.941050573,68.11320755,22.44965888,4.69306506,9.920508374,3.188269744,3.286043042,1
89.859375,1.27312592,0.388737776,56.26785714,17.57381481,4.301804058,10.16326038,4.638329351,3.344144472,0
85.15625,8.549888066,2.513461972,53.90384615,11.46442594,4.05718884,13.77357322,4.398225793,3.718270201,1
98.43448276,12.45395037,3.17263787,27.04310345,11.91593561,4.099094029,11.12339238,3.26111598,3.507740224,0
91.59302326,3.7952783,1.471896467,51.66666667,15.3744508,4.477687444,16.33969608,6.675165611,3.815208278,0
89.73913043,1.275773978,0.268042825,84.10638298,17.29375,4.471958741,13.78176261,3.855734155,3.213311091,0
95.63934426,6.153854681,2.070508496,45.15217391,10.28077013,3.791767881,11.03227516,3.725552265,3.223600896,0
80.72916667,6.65125171,2.145750151,66.95454545,14.07063546,4.357004625,10.66043427,4.101823465,3.56070046,0
92.92857143,5.281562076,2.028935538,68,21.98845296,4.852341306,11.01109278,4.991377014,3.574369735,1
87.71681416,6.247787611,1.277509564,45.53921569,23.34383723,4.473463479,10.06557312,4.498052181,3.671848552,0
74.19327731,17.04284138,3.1933513,50.28,10.79266418,3.490811383,9.852015427,6.355231412,4.141183238,1
70.84615385,10.29448063,2.812652651,56.05357143,15.16506752,4.306530174,10.97592083,3.413172437,3.299428549,1
73.19402985,6.878994212,2.325275545,58.24193548,13.49633819,4.158159428,17.99421049,6.879568201,3.7785835,0
70.78787879,6.968576985,2.375144629,118.4482759,31.45887979,5.041295547,12.89759547,4.02165826,3.542953547,1
77.6375,17.31635336,3.424648207,81.96428571,30.72514343,4.904457736,10.39673764,3.445396102,3.422429305,0
93.22,8.095159047,2.549793267,64.47222222,31.8747428,5.10465764,8.683148384,3.7117271,3.518402659,1
88.175,7.708936913,2.407772608,85.5625,22.22250759,4.634623781,8.357811687,3.053392128,3.340633244,0
86.2,6.944172986,2.181295101,75.98,19.17236553,4.077558377,10.09356811,3.57269905,3.483970551,1
92.78947368,4.955014621,1.728941524,87.74509804,21.41361408,4.516412835,12.67547583,5.194749042,3.927295497,1
75.58666667,14.51169031,2.810673492,82,14.53365999,4.084909309,10.55234699,4.059973431,3.507666728,0
92.12658228,3.480022874,1.284482903,76.66666667,15.20051169,4.309303471,10.88551871,4.341142419,3.060932758,0
93,6.496683504,2.283783807,97.42307692,23.09291113,4.602660532,12.92055944,4.769329886,3.883155488,1
74.38356164,9.631043041,2.763362944,73.96551724,20.3715196,4.471992961,12.25280901,4.620575154,3.437736828,1
91.95774648,3.247693091,1.282329835,45.49090909,13.72836841,4.176180565,10.11503785,5.560438433,3.697586521,0
82.46236559,9.478395513,2.530294537,48.3030303,11.94681357,4.089271201,15.29129572,5.768770077,3.800235164,0
89.2,2.082733247,0.604246736,89.94230769,16.68533841,4.349867319,13.90058322,2.992915758,3.019424739,0
101.0828402,13.39938183,3.282193954,26.43333333,12.96272434,4.243263982,11.52664141,3.337448343,3.528008733,0
88.77142857,4.59245166,1.707030152,70.82,14.14169721,4.365685816,11.81920829,4.903772644,3.733713378,1
90.49152542,4.377805663,1.699195588,79.30188679,22.97380371,4.777786286,13.54090295,5.774682365,4.088483396,1
91.36231884,1.933465871,0.553772344,83.61818182,12.96217001,4.328262892,10.19639196,3.916095824,2.736145695,0
88.19607843,4.172832808,1.305946157,139.4666667,28.36476688,4.78615275,12.98848189,4.348303093,3.538328548,1
79.17105263,6.107347081,2.024055284,45.95238095,18.07956715,4.531710656,15.55382275,4.145439697,3.694283747,0
74.07843137,6.040202364,2.099035408,73.46153846,14.95179631,4.418919819,11.41496646,3.167016443,3.100304955,1
60.28313253,10.66908968,2.960534227,28.0962963,12.54613653,4.071002661,11.24184192,4.240009159,3.939845007,1
83.375,10.44255117,2.834074902,44.19047619,10.51583408,3.820376758,13.26297296,5.647080846,3.94654943,0
92.49180328,3.796559922,1.579922847,69.42105263,20.27265669,4.688732681,13.30262574,4.79568336,3.814018647,1
82.49019608,11.73961376,2.993922554,50.60714286,12.66276681,4.214650763,10.7951664,5.570585526,4.042356039,1
74.015625,12.0500158,2.85346211,65.92307692,17.6339338,4.362463897,10.33174751,3.337397155,3.24566118,1
67.67826087,16.26815926,3.068984068,60.71428571,9.830190896,3.900192897,11.21100317,7.270869551,4.215964869,0
71.15972222,15.37253286,3.271041476,59.90816327,30.72992517,5.049842148,9.259116899,3.170032564,3.504436863,1
72.55497382,18.15396237,3.471405802,42.07246377,11.67472042,4.132850198,8.044288022,5.605682016,4.070844236,1
90.08219178,1.392282296,0.251213648,83.07936508,21.38780367,4.65146794,10.2687262,3.98212277,3.779558958,0
64.22516556,12.42363278,3.17794827,33.39285714,17.10594985,4.529209367,10.31006077,4.552496575,3.941195032,1
54.88405797,10.83143069,2.434848387,75.29787234,14.72285081,4.183345408,12.22011672,4.512127864,3.756620834,1
68.98245614,5.185983904,1.967820099,53.05660377,15.10143701,4.386184635,14.73315389,4.555207066,3.621819563,1
89.62025316,3.465211548,1.440044799,73.01612903,22.79819739,4.717369661,10.09389853,3.342214384,3.399794042,0
70.64473684,2.506328555,1.157258604,71.1969697,14.25441951,4.275735922,16.26961503,4.786280037,4.016362363,0
85.20547945,7.894785697,2.49216987,47.69565217,17.93086914,4.385674016,9.599762369,3.109990015,3.457331832,1
59.85858586,13.76719135,3.120473271,38.17333333,17.74438753,4.533849735,12.16365171,4.077067273,3.659607808,1
58.1025641,13.80875767,2.71834265,46.47169811,9.561328899,3.617224493,11.40934446,3.946901279,3.499006691,0
53.05,11.59946119,2.024353231,69.95833333,19.79684143,4.497167647,17.01909244,6.373134464,3.787918762,1
71.37096774,4.281369509,1.601491238,72.65517241,12.50868901,4.286563866,16.58957215,4.851868791,3.86085464,0
90.79245283,3.476923877,1.501900822,71.5106383,16.32498717,4.590141482,12.03388971,3.43990034,3.318580617,1
71.35616438,6.46035298,2.116788108,54.125,18.46660838,4.449087797,13.000511,4.924510656,3.672299859,1
52.34920635,10.22005301,2.307548175,77,21.48860163,4.453493006,15.60822584,5.321316152,3.788195709,1
106.4351852,7.906014059,2.424071022,30.14285714,10.98499286,4.169088942,14.63399359,5.812097214,3.772838952,1
84.83333333,5.175713641,1.940956088,55.51898734,15.20314821,4.442110663,14.06389022,4.124944221,3.791037095,0
82.4939759,11.39580719,3.088891687,91.85454545,24.04497164,4.623984028,8.320303229,3.046305166,3.44369019,1
90.38888889,5.372138917,1.628436531,79.08474576,16.52659709,4.56193554,10.24788368,4.145345175,3.031248914,0
68.71621622,6.601638352,2.191790144,48.09090909,17.84081741,4.460335217,12.15763187,5.157819364,3.746324503,1
67.35036496,14.73839578,3.234847306,60.37894737,27.55900042,5.10375045,9.086705837,3.262284769,3.465920649,0
89.98837209,2.621441934,0.982634795,47.14492754,15.55101503,4.378569306,11.87305428,5.480607922,3.728923331,0
60.51190476,9.775447923,2.804066507,63.23188406,27.36185059,4.883710653,14.10458195,5.039867498,3.878551799,1
90.10526316,1.385187435,0.268150548,51,11.47762384,4.010710399,11.74359607,4.802618519,3.212466033,0
55.61290323,9.317612249,2.622869142,74.36363636,14.81260352,4.513513626,12.40605513,4.087091435,3.776546255,1
96.07894737,9.906487983,2.819186812,59.33333333,35.73218282,5.230001716,11.92721578,4.866951217,3.889141379,1
76.44144144,12.94108945,3.240361421,53.59259259,25.78437549,4.726018023,10.39620156,3.784548902,3.514572755,0
78.02777778,12.55318931,3.067844977,60.76744186,14.81488442,4.204272191,13.88413776,5.923006435,3.96558069,0
65.96052632,10.05176181,2.678701655,61.08196721,29.18751984,4.672954963,14.86927343,6.273101745,4.030504758,1
66.65789474,14.69803003,3.372305473,60.16,27.67190633,4.763784568,8.428359456,2.865079974,3.331268355,1
72.75824176,6.974585985,2.141206754,46.275,21.69387874,4.900114269,12.55817296,5.578002831,4.126885747,1
59.12087912,14.58196626,2.979195063,45.19402985,8.86758108,3.850228862,11.34637495,3.791514614,3.433478597,0
73.47887324,7.628447787,2.453304686,55.10169492,13.87681265,4.213388778,12.90666065,4.174381384,3.576835563,0
62.60493827,19.49908451,3.268432891,44.83018868,8.924707805,3.792583581,11.1302343,3.873688583,3.559795871,0
78.41121495,6.573741692,2.240407914,44.52222222,14.32187742,4.482012408,26.82359945,6.951705045,4.244127229,1
45.04054054,0.197223237,0.057285723,30.38961039,20.42035898,4.259173196,11.68980768,5.018997017,4.14651414,1
75.54545455,12.1396829,2.983526448,58.89411765,28.88762142,4.881045679,9.522175567,2.437068429,3.071582505,0
90.2804878,3.077353909,1.189328753,56.08695652,28.22206924,4.597691269,10.78874988,6.237052573,3.876060514,1
62.86538462,10.7721665,2.591032324,69.45945946,19.37621082,4.237444153,15.62885281,5.873990202,3.999507734,0
108.1956522,8.177699169,2.41511389,31.30555556,10.79176498,3.964932079,13.72284164,5.18959697,3.411517635,1
84.05405405,7.610256046,2.339844746,87.94915254,22.05726271,4.742529134,8.803081029,3.260349348,3.524329411,1
63.25396825,4.882649079,1.922883267,77.3,17.39185633,4.506126328,19.83721497,4.176473835,3.498397062,0
90.01298701,2.073290292,0.999259541,46.02857143,14.23473762,4.417570624,13.0137067,4.736565296,3.515640305,0
67.34586466,14.45867594,3.140425391,58.26732673,27.08325671,4.970213845,9.4852932,2.580524483,3.178052171,0
99.91133005,16.46438221,3.434514588,30.25294118,13.94023452,4.317619065,9.004280657,3.34953384,3.493254413,1
68.27956989,16.09472337,3.329413219,52.84482759,15.29683506,4.413599479,10.75372641,3.892295982,3.584580122,1
79.91666667,8.491417235,2.715192252,72.57407407,12.5986505,4.197898494,12.84178907,4.889916743,3.799300539,1
55.0952381,12.22567463,2.530037487,42.57377049,7.580083949,3.75259907,11.69513994,3.582541072,3.546895893,1
55.51807229,10.02570365,2.658790276,72.83050847,14.96680229,4.422519226,11.84050645,4.139976774,3.722635291,0
67.85542169,11.87498386,2.876690102,72.13559322,32.05210674,4.905404396,11.73293333,4.048607422,3.869483846,1
76.01136364,14.7713592,3.101701842,70.34482759,19.02317255,4.349525831,11.05598662,3.327444227,3.254624487,1
77.95348837,9.58427367,2.875600993,53.64356436,25.43934123,4.930035414,10.34557017,3.812719833,3.638602117,0
47.30666667,3.959708182,1.559132109,62.32758621,18.6218151,4.575441236,8.941211181,3.443849387,3.507544315,1
83.44047619,7.111947008,2.426705459,52.48571429,23.74913103,4.373236295,9.682969013,3.604740391,3.457497232,0
47.71052632,3.81415573,1.620588306,37.93939394,16.24796378,4.500562823,9.732820779,3.224478494,3.205527346,0
92.70833333,4.495174882,1.704168454,47.14814815,12.44455467,4.051300123,11.21284357,4.766208815,3.519314486,0
61.21527778,11.96125876,2.935030054,62.67326733,25.72247502,5.146612671,10.5899407,5.551875429,4.248656313,1
90.67532468,4.040192738,1.138370418,77.51470588,20.75167792,4.806857234,10.34499126,3.155744068,2.856976993,0
73.08196721,4.764262735,1.831172166,80.50943396,17.04225895,4.383812993,16.95684623,5.04354706,3.864971212,1
85.60869565,8.23604202,2.456858687,56.96296296,11.69672788,3.973052023,13.32197337,4.085951458,3.69370144,1
64.84126984,9.337084874,2.681685888,50.05769231,13.46135989,4.230641724,14.97767031,6.236471893,4.080541072,1
84.50387597,6.541606885,2.316527172,42.04301075,17.22083883,4.349514472,14.52755316,3.843183736,3.617197053,0
64.81944444,9.357597016,2.686053189,70.47169811,19.229109,4.527088994,10.48872315,3.978092753,3.637343294,1
58.63768116,12.48125669,2.948651555,52.54098361,20.0201323,4.441809627,7.318800394,3.697929269,3.631841493,1
101.0618557,15.39903226,3.152759062,28.73469388,13.34285028,4.041550527,9.809205857,3.445506551,3.435539932,1
83.59047619,7.112290152,2.355620907,40.66666667,17.21632102,4.497659684,13.78305262,6.433042857,3.840178472,1
87.45121951,10.70462909,2.893771255,40.98684211,18.67202623,4.1194552,7.97049214,3.325532179,3.405948291,0
87.44642857,4.674855394,1.682702811,52.53703704,12.75076318,4.08110828,13.04227078,4.74681033,3.776652892,1
92.90677966,5.179796619,1.779172847,41.59375,20.57080158,4.508547066,9.571765773,4.339394479,3.785687798,1
62.5625,9.547046336,2.468539924,78.80357143,18.31706819,4.537862646,11.68655109,5.432551937,3.929901428,1
95.15441176,7.246580001,2.454729089,46.99137931,22.75639194,4.794914941,11.71104688,5.09969004,3.987291057,1
74.3255814,13.46178213,3.08907709,76.86567164,34.76655432,4.956674986,10.14833761,3.765213338,3.737492413,1
82.26436782,8.450613485,2.649629863,59.33823529,22.56338151,4.647228514,11.71871677,3.312440382,3.496357699,1
72.3877551,6.586369123,2.112079285,81.58823529,16.81406562,4.128720552,16.00172133,5.070539474,3.830790339,0
93.35784314,6.053226919,2.015316461,45.88034188,29.6674337,4.689630746,9.842822356,3.997457928,3.763233805,0
87.26582278,4.793742917,1.823471898,71.67857143,19.75213112,4.448640103,11.87459235,6.652272204,4.14009999,1
90,0,0,43.92473118,9.519912983,3.984795215,17.61786979,7.063942929,4.028451378,0
93.40217391,5.435510821,1.669865379,64.6835443,26.24786636,4.950525815,9.73803341,4.466755749,3.584152445,0
90.10769231,3.388319651,1.150695202,106.64,23.74679768,4.590588066,10.62476562,4.472183933,3.61014745,1
87.98734177,5.408604656,1.763622569,61.74647887,25.9640696,4.816239061,10.26744985,3.134960248,3.339156875,1
110.8272727,5.433664578,1.983894554,35.00990099,16.82613187,4.583148657,10.27500606,3.463897052,3.113152624,0
88.05825243,3.777360363,1.641791541,69.35365854,28.62642986,4.816444438,11.97997051,4.74506495,3.989886091,1
86.68852459,6.812575122,2.069419669,66.26923077,14.82606253,4.295639335,12.85070096,4.117743361,3.562286172,1
101.7358491,12.06713549,3.198666924,35.5,17.13959232,4.481146923,10.40319174,3.189512326,3.274004756,0
96.17241379,14.51214861,3.325359912,53.40540541,21.35347235,4.871569029,8.614141906,2.969300206,3.323423926,1
97.57746479,9.560278698,2.71506117,34.84615385,13.63957,4.179093694,10.53372628,2.973567387,3.2600675,0
75.98529412,8.700055184,2.636402824,69.38297872,16.52278014,4.188976525,13.11030949,4.24276483,3.71021944,0
91.19354839,6.467882711,2.145431072,72.66666667,15.81709694,4.314774157,12.10973986,4.928256673,3.685727438,1
79.48529412,9.207561865,2.692768019,86.69230769,17.03451074,4.551602416,16.02057094,4.885753254,3.93795269,1
70.22580645,5.559316567,2.03993019,76.78481013,17.65683493,4.768696347,17.09108904,4.941601748,4.060839157,1
62.78571429,10.9142452,2.864749989,58.98333333,23.24040423,4.724783252,14.68160146,6.922482998,4.365349602,1
90.15584416,10.43229867,2.9496958,54.60377358,13.17135202,4.060805154,10.49012887,3.533723283,3.292207927,1
97.49090909,9.463562134,2.679402599,50.87603306,24.78521628,5.003771343,11.62981888,5.950187891,4.330498667,1
86.4084507,6.42744438,2.186862652,61.57692308,12.40090901,4.128525492,12.29491987,4.229788596,3.710920618,1
93.58947368,5.648464602,2.038359683,61.08536585,30.13797589,4.677776029,10.09128348,4.001198273,3.390136821,1
64.46478873,17.88447354,3.151368328,68.54761905,22.40025763,4.398106818,11.15834247,3.425598538,3.467814294,1
65.99145299,10.03284838,2.617021483,57.2625,16.94752471,4.428833884,15.02303264,5.738317895,4.09074928,1
105.0636364,5.184377358,1.840036593,65.36904762,33.97154964,5.07796521,11.07517864,4.654896433,3.588468773,0
110.7425743,8.02428673,2.511046951,38.97560976,14.74827448,4.142843299,9.633373402,3.105444321,3.272239727,1
90.2027027,2.301466804,1.051958982,79.92307692,27.18274775,4.725397925,9.630118172,4.483529363,3.558614924,0
115.0283019,7.34392002,2.29253372,34.85057471,15.81686045,4.517830113,9.354023064,3.416382415,3.267765502,0
77.96078431,7.06541087,2.265942113,55.35897436,16.23305772,3.73978374,14.36650602,6.410302574,4.340792263,1
95.65555556,6.273685982,2.129874112,76.48484848,15.14299761,4.359501549,13.41496542,4.927711434,3.738509115,0
99.22222222,14.53968601,3.26159937,58.65,24.51025296,4.875402863,7.515532554,2.742484735,3.149273798,1
87.16883117,5.225816527,1.761549278,37.384,15.83706235,4.626460291,16.83251692,7.136916493,4.440420833,1
94.61842105,7.542802609,2.299402525,71.16666667,15.62227754,4.299047334,13.29548693,5.293524411,3.801974076,1
93.89864865,8.590330725,2.39281994,49.02542373,26.14122722,4.946753495,9.938161271,4.970848419,4.069172837,1
85.67073171,7.303615673,2.228449764,78.13513514,33.00218024,4.825017091,10.73977651,3.127703916,3.171252038,1
64.69827586,13.51067256,3.297839222,37.53571429,13.77493102,4.312993932,12.67706659,4.790181671,3.819328235,1
113.64,7.158100307,2.39567263,36.45263158,16.09103603,4.392341934,9.421533594,3.637824518,3.250960415,0
69.46341463,10.57516087,2.965538677,55.52459016,23.05489284,4.472535906,13.9605033,5.581343028,4.117472015,1
89.925,18.31650553,3.529248779,82.63829787,23.26208268,4.417803919,10.16930069,3.26394625,3.290557697,1
99.37,12.87917311,3.235554013,76.91525424,13.63729698,4.244885228,10.89474856,3.428057153,3.64425315,1
101.4197531,15.49899574,3.207001597,65.96153846,21.29911657,4.662649291,10.0258765,3.080473697,3.379582976,1
106.2380952,4.917459293,2.057922748,66.0483871,29.06579157,4.624233572,11.00438311,4.222173791,3.417705166,0
92.33962264,3.597396313,1.238991332,70.5,17.03108019,4.624187752,12.82202194,3.616309461,3.369728863,1
113.2282609,6.529370535,2.185294525,37.5,15.19868415,4.383634387,9.947450204,3.431918363,3.225732626,0
72.39090909,10.21059651,2.717899903,68.79104478,22.38505452,4.775496397,11.46079714,3.611573416,3.458896326,1
85.53246753,5.221296091,1.622489999,65.20895522,16.30542197,4.475498405,14.33323961,3.190096508,3.466511181,1
94.02631579,6.884333252,1.813555319,67.84375,19.24855413,3.984069531,12.00220659,3.657377087,3.298563735,1
87.65625,3.580410024,1.673027488,38.98039216,8.637560921,3.761388572,10.64271675,3.983299518,3.276922236,0
89.70930233,2.888897267,1.090145251,40.98684211,11.30148269,3.986258449,10.45681639,4.122252394,3.566944532,0
76.13157895,9.790357911,2.768863865,47.125,13.20452101,4.143683469,13.36696927,6.341020044,4.25363795,1
96.18823529,10.76212762,2.726297117,43.17021277,24.54290134,4.794532745,10.23904305,5.195079638,4.100580937,1
66.82945736,11.46692178,2.984525552,39.09174312,19.71146981,4.396625118,10.60268069,2.889529027,3.419304474,1
95.08196721,6.312348247,2.046156955,69.58,13.68223666,4.308590756,14.27057387,4.861200283,3.518268069,0
95.21428571,6.726053517,2.088481635,68.02631579,14.8828528,3.955237237,11.597031,4.076821367,2.893095432,0
106.0813953,4.003530756,1.446251968,61.72857143,33.11923111,5.016372724,11.15687487,4.349115771,3.521380317,0
84.74358974,7.259716561,2.238528562,86.10526316,20.91057334,4.752059707,12.39361362,3.561449027,3.264222531,1
50.02857143,8.223609615,1.88122493,72.8852459,20.57939313,4.43853535,16.84046503,6.911606224,4.009113545,1
89.97916667,2.561652977,0.825335703,57.75,13.71449963,4.113391142,14.58874621,4.295933216,3.560710958,0
76.33707865,7.710992912,2.32678321,82.1,20.52372611,4.832953669,17.37432386,6.373284835,4.02522891,1
80.16470588,7.855828947,1.994275102,78.14864865,34.06459779,4.677982165,9.916101581,3.048295314,3.092944697,0
89.85294118,0.575599582,0.198639721,84.04347826,26.5736247,5.030652182,17.22693453,6.682627655,4.082732445,1
94.92553191,7.776450213,2.459638993,73.57142857,11.99565303,4.001394632,14.49005199,5.284633154,3.869622821,0
89.64130435,3.376972923,1.209253811,41.17333333,9.921523181,3.945116696,10.51468386,4.427208273,3.385899051,0
86.23809524,7.95316506,2.250369228,78.5,37.2998261,4.795763077,10.83895377,3.869720212,3.639198442,1
88.2173913,6.07649204,2.005163828,72.04255319,14.86672344,4.324392014,6.984322478,2.528685551,3.081431795,1
65.875,2.33296128,1.09574193,89.8,20.35696819,4.452588793,10.947842,2.934506504,3.092067318,0
85.61842105,9.502031784,2.708265563,80.25,17.84751114,4.175916979,12.50162514,4.556286271,3.822337669,1
105.6075949,4.282486328,1.669357916,73.87719298,22.64917037,4.517937286,10.53584025,3.677899128,3.184793694,0
57.51219512,10.21744551,2.713670955,63.98305085,20.92398796,4.553626642,16.47120902,5.733350047,3.833920711,1
85.51020408,7.138920198,2.432256937,53.14634146,19.70212441,4.696928962,12.9516108,3.492945731,3.635372935,1
60.08888889,8.9723581,2.465029111,60.15625,13.35011558,4.039313384,16.46450803,5.426063401,3.873481038,0
89.67948718,1.091853162,0.27023703,40.39189189,7.590565922,3.702858597,11.3847111,4.25276097,3.479724118,0
57.15853659,13.47669127,2.9018125,44,7.577188997,3.534280788,11.34523424,3.897881219,3.587235809,1
85.38372093,7.664731377,2.580967187,62.3442623,12.22049507,4.06481844,14.38104601,3.68238745,3.643741456,1
87.6875,3.924581984,1.601802362,75.31707317,19.06911566,4.354332748,16.00011163,6.782678773,3.974304162,1
83.31958763,7.767957435,2.616203311,58.94666667,22.82214909,4.825851528,11.74094257,4.90332023,3.588597362,1
78.52,9.852728894,2.731321329,52.9245283,14.14593622,4.270605446,12.57682711,7.032001836,4.113706835,1
81.625,7.117643261,2.475331258,40.88764045,14.5273382,4.268769424,13.20965231,4.153663003,3.572708807,0
52.69230769,7.959640375,2.383331845,57.140625,12.35145132,4.164313384,13.52517698,4.249856242,3.428743013,1
94.16814159,4.40213676,1.646192432,46.71875,24.61440259,4.811145507,11.76516824,6.416809225,3.67579537,0
79.53508772,9.820476124,2.895887068,59.59770115,25.48763945,4.858275433,9.545292778,3.730553921,3.443752276,0
92.80952381,4.514024505,1.814320779,56.33333333,14.71724234,4.229874418,15.43488632,6.214466915,3.834693989,1
66.27142857,2.216312437,1.030452934,87.9245283,16.95704791,4.515519597,12.01789177,3.175645331,2.692551736,0
112.6883117,10.93221112,2.708863391,110.0434783,24.1063073,4.804425508,9.582381736,1.44259399,1.864728914,1
91.37974684,2.724961026,0.860903759,55.71014493,12.62169911,4.237245394,14.46495478,3.912157217,3.536366207,0
90.10769231,2.399506853,1.024981332,67.50909091,22.28482788,4.682986074,13.52579087,5.481054352,4.061309314,1
94.2,5.055689864,1.743083858,157.0196078,37.65086786,5.061009649,13.17253356,5.980390839,3.198479323,1
58.88461538,8.278766118,2.465829183,53.8,14.03972386,4.296562494,13.73043115,4.704262424,3.92647977,1
70.41666667,16.64839276,3.483234719,49.7875,23.81317584,4.740643875,11.67202999,3.792534331,3.56032821,1
59.70886076,6.829110991,2.207066847,55.88059701,15.63818746,4.437081793,10.62535794,3.650328246,3.509305348,1
88.79032258,4.174179837,1.411441326,46.43636364,16.22541624,4.325686356,13.47352504,6.18152161,4.357306565,1
88.8372093,2.880812487,0.85721372,43.66666667,11.05420986,4.051783363,15.23448536,7.748005728,4.382098388,1
67.46376812,3.925316234,1.359654483,91.30909091,16.96292506,4.501167892,12.0301277,2.904700676,2.78751749,0
56.04494382,10.03019051,2.805438972,53.13207547,13.59527906,4.174012701,18.77017183,7.427665201,4.206918385,1
93.28735632,10.07889344,2.87904355,31.49122807,8.030911349,3.641197489,14.46188057,5.605991305,3.961170225,1
59.52475248,7.703148462,2.390150994,55.828125,12.74455115,4.13048843,8.793072311,3.158489736,3.227921936,0
86.97894737,5.307351302,1.954070569,40.69135802,10.13567465,3.786852053,15.06438978,7.910809428,4.664332009,1
83.12121212,9.891607224,2.693263139,58.93243243,13.25562714,4.159798293,12.36294616,2.943607166,3.296705941,1
94.44680851,6.205037455,2.269272157,44.525,17.0887207,4.542215088,8.262837758,3.677189516,3.38067412,0
78.57142857,13.85951542,3.052184012,90.5,21.58289667,4.656553317,11.3448537,4.321361709,3.799232813,1
97.08333333,7.661435963,2.461444561,49.52252252,19.88020286,4.683681968,7.954974756,3.647619523,3.461505426,0
81.40740741,6.108641476,2.145290619,64.59574468,20.54746407,4.435990153,12.64353684,3.781762249,3.337864597,1
91.82089552,5.092943239,1.761938397,51.23333333,19.60133215,4.697955911,11.54458643,3.940586091,3.136758844,0
58.66666667,7.34794782,2.474922638,62.93442623,17.62437661,4.45162254,9.25135844,3.215498979,2.958163031,1
70.33027523,3.974817625,1.487502895,60.09473684,15.81875881,4.60286825,17.4365131,5.244336934,4.078352836,1
76.55555556,13.32092015,3.167912024,90.24615385,31.77760739,4.979340039,11.34781652,5.083421907,3.901845538,1
100.9375,12.88152141,3.170372817,62.75471698,12.84142128,4.227875965,9.350146135,2.878754876,3.027670064,0
97.61904762,7.857518029,2.464934839,46.71794872,12.2116983,4.230085769,12.13444193,4.549552583,3.516886633,0
87.47761194,4.310203822,1.741148252,63.42553191,12.11425164,3.932767079,13.52746334,5.4640359,3.80129399,1
87.85507246,4.065675915,1.646309858,41.35820896,10.19174599,3.968886896,15.34661074,6.967008013,4.433229153,1
83.53125,8.017497954,2.4829884,62.22222222,20.00246898,4.606377317,8.586172018,2.476149512,2.992169257,1
